id,name,score,salary
5669,User5669,71.17,52769
5670,User5670,87.77,73545
5671,User5671,72.56,64298
5672,User5672,71.9,28383
5673,User5673,96.75,24376
5674,User5674,95.55,31504
5675,User5675,61.21,49890
5676,User5676,83.07,42131
5677,User5677,84.51,88288
5678,User5678,60.38,23751
5679,User5679,83.16,37958
5680,User5680,68.8,41388
5681,User5681,70.41,22930
5682,User5682,63.02,94789
5683,User5683,91.3,86517
5684,User5684,95.31,58135
5685,User5685,76.47,80291
5686,User5686,75.09,69250
5687,User5687,86.31,31506
5688,User5688,61.45,88601
5689,User5689,67.98,80204
5690,User5690,89.0,58880
5691,User5691,85.12,89633
5692,User5692,87.64,66310
5693,User5693,71.9,29672
5694,User5694,80.8,65092
5695,User5695,81.75,24518
5696,User5696,79.63,90299
5697,User5697,75.98,63319
5698,User5698,69.14,68991
5699,User5699,84.72,44082
5700,User5700,95.02,71960
5701,User5701,99.16,47722
5702,User5702,87.4,59153
5703,User5703,99.72,72696
5704,User5704,77.65,69263
5705,User5705,73.28,49172
5706,User5706,63.55,27924
5707,User5707,87.98,75693
5708,User5708,70.34,24855
5709,User5709,94.14,47156
5710,User5710,94.47,39052
5711,User5711,91.78,48799
5712,User5712,73.59,98555
5713,User5713,98.64,59355
5714,User5714,63.16,86927
5715,User5715,69.85,76891
5716,User5716,80.24,68130
5717,User5717,86.58,70161
5718,User5718,88.8,20311
5719,User5719,78.08,29340
5720,User5720,63.38,43996
5721,User5721,81.78,25630
5722,User5722,82.64,44262
5723,User5723,73.13,91524
5724,User5724,97.7,25983
5725,User5725,80.05,54553
5726,User5726,70.52,59675
5727,User5727,86.0,48469
5728,User5728,81.14,29121
5729,User5729,98.9,25440
5730,User5730,74.51,75430
5731,User5731,60.35,89767
5732,User5732,61.9,73078
5733,User5733,62.74,83700
5734,User5734,95.5,55462
5735,User5735,70.57,61183
5736,User5736,90.31,92711
5737,User5737,67.99,31744
5738,User5738,93.36,39960
5739,User5739,74.15,66439
5740,User5740,63.89,72739
5741,User5741,92.39,29971
5742,User5742,93.53,71437
5743,User5743,72.1,32384
5744,User5744,63.48,21228
5745,User5745,92.4,28189
5746,User5746,71.29,77659
5747,User5747,95.05,57831
5748,User5748,80.06,25157
5749,User5749,84.98,40550
5750,User5750,79.09,47087
5751,User5751,60.13,49692
5752,User5752,99.39,27063
5753,User5753,90.29,24750
5754,User5754,87.18,30573
5755,User5755,82.13,86054
5756,User5756,94.45,28669
5757,User5757,88.24,67298
5758,User5758,77.23,64583
5759,User5759,72.95,76140
5760,User5760,74.87,95302
5761,User5761,94.94,50891
5762,User5762,64.5,30422
5763,User5763,97.97,77338
5764,User5764,87.92,33371
5765,User5765,72.16,28310
5766,User5766,73.32,45464
5767,User5767,91.17,65281
5768,User5768,98.0,34046
5769,User5769,79.33,52018
5770,User5770,72.96,81243
5771,User5771,86.98,83355
5772,User5772,71.11,36046
5773,User5773,87.99,91378
5774,User5774,99.03,34553
5775,User5775,90.07,77350
5776,User5776,78.38,99126
5777,User5777,72.73,71487
5778,User5778,63.14,46780
5779,User5779,82.29,22592
5780,User5780,88.28,84891
5781,User5781,61.66,31118
5782,User5782,79.79,68874
5783,User5783,70.48,32802
5784,User5784,97.18,53377
5785,User5785,61.41,81751
5786,User5786,63.71,35901
5787,User5787,91.42,77484
5788,User5788,63.5,46468
5789,User5789,87.86,91007
5790,User5790,88.95,39778
5791,User5791,77.56,78678
5792,User5792,91.75,53878
5793,User5793,72.82,47297
5794,User5794,88.13,61765
5795,User5795,90.83,20729
5796,User5796,75.69,72479
5797,User5797,98.47,64561
5798,User5798,88.17,87552
5799,User5799,97.51,28213
5800,User5800,69.1,56963
5801,User5801,67.3,20469
5802,User5802,69.57,97604
5803,User5803,78.41,87205
5804,User5804,65.47,95333
5805,User5805,60.6,37286
5806,User5806,97.13,81890
5807,User5807,79.9,97837
5808,User5808,76.07,75301
5809,User5809,79.58,21166
5810,User5810,92.37,31542
5811,User5811,63.97,45512
5812,User5812,64.37,55817
5813,User5813,84.83,61745
5814,User5814,96.26,97103
5815,User5815,66.34,72989
5816,User5816,70.88,28769
5817,User5817,91.58,65126
5818,User5818,75.14,62165
5819,User5819,97.77,72714
5820,User5820,99.43,40172
5821,User5821,62.36,50916
5822,User5822,92.49,91426
5823,User5823,94.77,69142
5824,User5824,87.92,67389
5825,User5825,71.59,89588
5826,User5826,93.91,58772
5827,User5827,94.35,98105
5828,User5828,98.19,32350
5829,User5829,93.71,38557
5830,User5830,92.76,62656
5831,User5831,71.88,97515
5832,User5832,87.17,68784
5833,User5833,63.14,56120
5834,User5834,66.66,81965
5835,User5835,90.92,24501
5836,User5836,70.8,69247
5837,User5837,89.25,62586
5838,User5838,77.03,42311
5839,User5839,77.09,47754
5840,User5840,61.79,44191
5841,User5841,99.13,24305
5842,User5842,72.97,67742
5843,User5843,75.15,47172
5844,User5844,97.84,24388
5845,User5845,91.2,51193
5846,User5846,73.84,43663
5847,User5847,95.59,96050
5848,User5848,78.5,86936
5849,User5849,74.25,64250
5850,User5850,64.49,99960
5851,User5851,72.82,73299
5852,User5852,94.74,22929
5853,User5853,80.53,33608
5854,User5854,73.57,79046
5855,User5855,60.16,45606
5856,User5856,86.23,22796
5857,User5857,83.16,63035
5858,User5858,99.86,42381
5859,User5859,92.63,74293
5860,User5860,98.18,79375
5861,User5861,65.81,59065
5862,User5862,79.09,23399
5863,User5863,90.06,29724
5864,User5864,77.7,56108
5865,User5865,93.77,90251
5866,User5866,82.72,81832
5867,User5867,72.41,57670
5868,User5868,76.54,76370
5869,User5869,97.38,97783
5870,User5870,62.47,93714
5871,User5871,74.4,95962
5872,User5872,82.0,29007
5873,User5873,76.03,58561
5874,User5874,77.26,52478
5875,User5875,83.78,68658
5876,User5876,67.95,76034
5877,User5877,94.97,82974
5878,User5878,75.31,89612
5879,User5879,99.59,60724
5880,User5880,89.67,58852
5881,User5881,91.31,28401
5882,User5882,64.45,93967
5883,User5883,97.41,95990
5884,User5884,99.62,72055
5885,User5885,73.29,47530
5886,User5886,79.26,20786
5887,User5887,63.56,21814
5888,User5888,62.84,77569
5889,User5889,91.18,84605
5890,User5890,84.1,34117
5891,User5891,83.95,31475
5892,User5892,87.79,94554
5893,User5893,80.05,55316
5894,User5894,87.36,54249
5895,User5895,92.63,23992
5896,User5896,95.77,53121
5897,User5897,77.1,90035
5898,User5898,61.23,66423
5899,User5899,96.67,40914
5900,User5900,98.4,60932
5901,User5901,70.95,57627
5902,User5902,89.62,42343
5903,User5903,62.7,34222
5904,User5904,86.37,89689
5905,User5905,62.36,41761
5906,User5906,83.5,49095
5907,User5907,87.9,94743
5908,User5908,92.0,89057
5909,User5909,68.76,68067
5910,User5910,68.13,65096
5911,User5911,79.23,79231
5912,User5912,73.51,30359
5913,User5913,93.01,83488
5914,User5914,95.99,33663
5915,User5915,80.99,73401
5916,User5916,88.71,78602
5917,User5917,75.73,35171
5918,User5918,74.2,21231
5919,User5919,90.72,49201
5920,User5920,66.69,21593
5921,User5921,73.9,33146
5922,User5922,93.27,77392
5923,User5923,97.51,61633
5924,User5924,73.25,96279
5925,User5925,95.12,38319
5926,User5926,80.66,36114
5927,User5927,78.54,31760
5928,User5928,87.55,79957
5929,User5929,90.11,72329
5930,User5930,72.13,31292
5931,User5931,87.13,24579
5932,User5932,96.56,48725
5933,User5933,61.69,31916
5934,User5934,83.51,30497
5935,User5935,77.38,38473
5936,User5936,69.6,90159
5937,User5937,84.33,68413
5938,User5938,60.03,51655
5939,User5939,93.88,32745
5940,User5940,97.0,67046
5941,User5941,71.93,24470
5942,User5942,97.28,49322
5943,User5943,60.52,30690
5944,User5944,91.24,78076
5945,User5945,65.01,53957
5946,User5946,69.78,98333
5947,User5947,66.97,67477
5948,User5948,70.66,83826
5949,User5949,90.96,99727
5950,User5950,84.17,94463
5951,User5951,95.26,99450
5952,User5952,96.19,50384
5953,User5953,67.72,45931
5954,User5954,75.6,43180
5955,User5955,78.15,60630
5956,User5956,87.96,97161
5957,User5957,98.48,44679
5958,User5958,74.68,24575
5959,User5959,72.86,63319
5960,User5960,84.3,93422
5961,User5961,63.82,63339
5962,User5962,67.25,93173
5963,User5963,97.48,33983
5964,User5964,96.21,30112
5965,User5965,66.35,40673
5966,User5966,93.46,27295
5967,User5967,72.94,43066
5968,User5968,97.4,71235
5969,User5969,93.47,60535
5970,User5970,71.02,79371
5971,User5971,79.31,56058
5972,User5972,81.88,25076
5973,User5973,76.4,91253
5974,User5974,79.04,61368
5975,User5975,69.51,39501
5976,User5976,76.43,33366
5977,User5977,62.75,58562
5978,User5978,83.49,30264
5979,User5979,61.9,85367
5980,User5980,97.67,36900
5981,User5981,84.0,68316
5982,User5982,60.12,73350
5983,User5983,63.37,36650
5984,User5984,63.18,34860
5985,User5985,67.91,99771
5986,User5986,83.91,21517
5987,User5987,91.65,57557
5988,User5988,86.59,49803
5989,User5989,64.61,82724
5990,User5990,71.31,35305
5991,User5991,62.21,85906
5992,User5992,91.02,28535
5993,User5993,60.3,52838
5994,User5994,74.33,78132
5995,User5995,63.81,99081
5996,User5996,61.17,91275
5997,User5997,65.25,95780
5998,User5998,84.3,54080
5999,User5999,75.23,56137
6000,User6000,98.81,34393
6001,User6001,91.38,87836
6002,User6002,68.02,44065
6003,User6003,76.46,35865
6004,User6004,63.64,43003
6005,User6005,72.9,91834
6006,User6006,91.21,26462
6007,User6007,68.14,61825
6008,User6008,95.43,49131
6009,User6009,91.54,84413
6010,User6010,90.99,65326
6011,User6011,69.67,38298
6012,User6012,86.86,81309
6013,User6013,95.33,34019
6014,User6014,91.74,86653
6015,User6015,90.94,91762
6016,User6016,66.17,67784
6017,User6017,67.94,82004
6018,User6018,96.87,55184
6019,User6019,82.91,65731
6020,User6020,96.86,86139
6021,User6021,72.33,50590
6022,User6022,75.25,75472
6023,User6023,60.86,36702
6024,User6024,63.7,37548
6025,User6025,68.71,22275
6026,User6026,85.0,86720
6027,User6027,77.01,73439
6028,User6028,78.06,73222
6029,User6029,95.32,97010
6030,User6030,96.56,50661
6031,User6031,64.18,75871
6032,User6032,78.15,84526
6033,User6033,70.83,43776
6034,User6034,68.33,51119
6035,User6035,86.36,87145
6036,User6036,71.55,37026
6037,User6037,91.07,49790
6038,User6038,79.64,68116
6039,User6039,83.15,30498
6040,User6040,62.68,28654
6041,User6041,70.51,90431
6042,User6042,99.64,33586
6043,User6043,94.33,67271
6044,User6044,70.12,64050
6045,User6045,60.48,78449
6046,User6046,64.37,24707
6047,User6047,85.06,38249
6048,User6048,63.77,37987
6049,User6049,74.29,55681
6050,User6050,61.33,48200
6051,User6051,91.49,71732
6052,User6052,77.18,87682
6053,User6053,79.36,78782
6054,User6054,75.83,95897
6055,User6055,71.99,24286
6056,User6056,83.41,93091
6057,User6057,89.04,72859
6058,User6058,75.32,49039
6059,User6059,68.04,49145
6060,User6060,87.17,31449
6061,User6061,98.8,88672
6062,User6062,71.66,95993
6063,User6063,68.58,62616
6064,User6064,91.13,86321
6065,User6065,86.87,76618
6066,User6066,60.34,40184
6067,User6067,65.04,38201
6068,User6068,92.2,74578
6069,User6069,89.53,83505
6070,User6070,62.74,49686
6071,User6071,91.29,21174
6072,User6072,95.68,94942
6073,User6073,86.59,44682
6074,User6074,95.79,97439
6075,User6075,63.79,21811
6076,User6076,90.98,37389
6077,User6077,88.94,49002
6078,User6078,66.87,87761
6079,User6079,97.15,21845
6080,User6080,96.37,70956
6081,User6081,70.09,70137
6082,User6082,84.59,65193
6083,User6083,97.75,96118
6084,User6084,71.23,45594
6085,User6085,94.44,48574
6086,User6086,69.61,50653
6087,User6087,78.82,80387
6088,User6088,87.83,59688
6089,User6089,77.83,44714
6090,User6090,98.89,84996
6091,User6091,86.96,28868
6092,User6092,94.12,78470
6093,User6093,60.49,58060
6094,User6094,77.16,89102
6095,User6095,98.88,40640
6096,User6096,78.41,69626
6097,User6097,63.93,54370
6098,User6098,78.79,42942
6099,User6099,73.68,77907
6100,User6100,75.58,72887
6101,User6101,60.4,78511
6102,User6102,99.57,80462
6103,User6103,60.13,59609
6104,User6104,84.44,87571
6105,User6105,78.77,56669
6106,User6106,61.54,24176
6107,User6107,73.97,28160
6108,User6108,72.38,73188
6109,User6109,67.44,65668
6110,User6110,72.58,67698
6111,User6111,99.58,75070
6112,User6112,99.99,38751
6113,User6113,86.16,34729
6114,User6114,71.07,42702
6115,User6115,77.36,21926
6116,User6116,81.52,39930
6117,User6117,98.94,80982
6118,User6118,73.6,25431
6119,User6119,79.93,99710
6120,User6120,98.16,85325
6121,User6121,84.18,93214
6122,User6122,74.68,56200
6123,User6123,94.4,85032
6124,User6124,67.0,47365
6125,User6125,61.13,92606
6126,User6126,84.34,40514
6127,User6127,88.21,85268
6128,User6128,63.74,88639
6129,User6129,92.49,24130
6130,User6130,62.71,88033
6131,User6131,69.82,87367
6132,User6132,67.57,94266
6133,User6133,78.34,94844
6134,User6134,97.9,47567
6135,User6135,98.24,47589
6136,User6136,99.01,30087
6137,User6137,77.48,66821
6138,User6138,64.93,84494
6139,User6139,66.25,38645
6140,User6140,84.07,97573
6141,User6141,60.07,28840
6142,User6142,72.84,25479
6143,User6143,85.56,87682
6144,User6144,76.09,95145
6145,User6145,76.35,57460
6146,User6146,81.64,72283
6147,User6147,76.57,37432
6148,User6148,78.26,82181
6149,User6149,87.19,73398
6150,User6150,98.09,50479
6151,User6151,83.65,67372
6152,User6152,67.5,50047
6153,User6153,80.34,89794
6154,User6154,72.91,78013
6155,User6155,83.95,64023
6156,User6156,95.06,27566
6157,User6157,76.39,93261
6158,User6158,71.75,34233
6159,User6159,82.64,77694
6160,User6160,67.54,45733
6161,User6161,99.58,82274
6162,User6162,96.93,41193
6163,User6163,95.18,86114
6164,User6164,97.86,38128
6165,User6165,85.57,36764
6166,User6166,75.92,24414
6167,User6167,68.87,27572
6168,User6168,68.23,86594
6169,User6169,63.84,32126
6170,User6170,76.54,29586
6171,User6171,89.39,71827
6172,User6172,70.34,44814
6173,User6173,76.44,36025
6174,User6174,83.85,50268
6175,User6175,65.48,60311
6176,User6176,67.49,64904
6177,User6177,93.92,89418
6178,User6178,75.27,90577
6179,User6179,81.5,41231
6180,User6180,73.47,50981
6181,User6181,76.42,42659
6182,User6182,62.81,73605
6183,User6183,98.17,96098
6184,User6184,74.16,78797
6185,User6185,62.66,65347
6186,User6186,83.38,55993
6187,User6187,76.77,79417
6188,User6188,92.41,87976
6189,User6189,71.17,41012
6190,User6190,91.8,96480
6191,User6191,92.3,90089
6192,User6192,81.82,76373
6193,User6193,76.44,99403
6194,User6194,72.95,43781
6195,User6195,76.77,75374
6196,User6196,82.84,35390
6197,User6197,65.95,34875
6198,User6198,86.61,32446
6199,User6199,92.02,73241
6200,User6200,87.08,49350
6201,User6201,92.11,85508
6202,User6202,64.14,95736
6203,User6203,75.36,43244
6204,User6204,74.07,35385
6205,User6205,99.57,59206
6206,User6206,70.1,72091
6207,User6207,76.2,96803
6208,User6208,82.47,82558
6209,User6209,89.1,65189
6210,User6210,66.55,72500
6211,User6211,66.78,87609
6212,User6212,98.74,41758
6213,User6213,75.36,48355
6214,User6214,73.58,61649
6215,User6215,99.24,89052
6216,User6216,78.58,26043
6217,User6217,67.41,30157
6218,User6218,88.81,39312
6219,User6219,66.85,76024
6220,User6220,60.08,52503
6221,User6221,67.08,21984
6222,User6222,68.54,23286
6223,User6223,75.51,42341
6224,User6224,86.91,44544
6225,User6225,91.27,99160
6226,User6226,72.68,49378
6227,User6227,91.98,27401
6228,User6228,75.81,51536
6229,User6229,64.69,39154
6230,User6230,92.11,91524
6231,User6231,68.52,27873
6232,User6232,74.5,67762
6233,User6233,83.92,45024
6234,User6234,60.42,35222
6235,User6235,68.07,78082
6236,User6236,92.35,47157
6237,User6237,95.17,74407
6238,User6238,93.31,44613
6239,User6239,65.33,49573
6240,User6240,80.87,56186
6241,User6241,85.42,29630
6242,User6242,70.77,55553
6243,User6243,98.24,22855
6244,User6244,95.79,92220
6245,User6245,74.21,42971
6246,User6246,65.51,80767
6247,User6247,96.37,41516
6248,User6248,87.84,66588
6249,User6249,97.27,72496
6250,User6250,76.66,61361
6251,User6251,90.79,96181
6252,User6252,81.95,83429
6253,User6253,84.6,97459
6254,User6254,88.42,63375
6255,User6255,83.93,60108
6256,User6256,95.51,73187
6257,User6257,69.82,87963
6258,User6258,89.3,61305
6259,User6259,62.99,98535
6260,User6260,79.18,67851
6261,User6261,71.85,34698
6262,User6262,81.04,97224
6263,User6263,99.69,36954
6264,User6264,89.32,43178
6265,User6265,82.07,53039
6266,User6266,66.28,89456
6267,User6267,85.57,20523
6268,User6268,96.21,47137
6269,User6269,74.01,20421
6270,User6270,96.25,64207
6271,User6271,69.64,32293
6272,User6272,68.42,74035
6273,User6273,72.65,98565
6274,User6274,62.89,46729
6275,User6275,71.95,48799
6276,User6276,61.07,54461
6277,User6277,89.97,43409
6278,User6278,82.46,64323
6279,User6279,70.08,41817
6280,User6280,91.84,89104
6281,User6281,62.49,37173
6282,User6282,61.68,44915
6283,User6283,72.29,68898
6284,User6284,65.37,25960
6285,User6285,96.46,72487
6286,User6286,94.09,46040
6287,User6287,63.68,86092
6288,User6288,68.88,49339
6289,User6289,62.73,39920
6290,User6290,67.11,32674
6291,User6291,65.8,39077
6292,User6292,71.13,96502
6293,User6293,72.05,31405
6294,User6294,61.42,55276
6295,User6295,75.17,88699
6296,User6296,75.53,53199
6297,User6297,76.64,29907
6298,User6298,95.94,23815
6299,User6299,92.03,81032
6300,User6300,79.96,46369
6301,User6301,80.78,66056
6302,User6302,64.49,92648
6303,User6303,90.61,48815
6304,User6304,79.84,68252
6305,User6305,69.4,72108
6306,User6306,96.15,67410
6307,User6307,77.05,49932
6308,User6308,70.3,79944
6309,User6309,76.77,85514
6310,User6310,78.83,44356
6311,User6311,74.75,29238
6312,User6312,85.21,61878
6313,User6313,62.72,71160
6314,User6314,75.71,61166
6315,User6315,94.67,60745
6316,User6316,65.21,41681
6317,User6317,80.34,60105
6318,User6318,68.21,40880
6319,User6319,94.4,60039
6320,User6320,62.49,64928
6321,User6321,80.09,82018
6322,User6322,86.06,21245
6323,User6323,61.14,32070
6324,User6324,91.05,62987
6325,User6325,88.92,93719
6326,User6326,66.02,60876
6327,User6327,68.47,56825
6328,User6328,71.14,73586
6329,User6329,81.02,80319
6330,User6330,68.43,86228
6331,User6331,66.82,65252
6332,User6332,77.17,81994
6333,User6333,84.17,35271
6334,User6334,74.61,39232
6335,User6335,86.99,62125
6336,User6336,96.37,22234
6337,User6337,61.66,68578
6338,User6338,97.29,47287
6339,User6339,88.12,99763
6340,User6340,73.8,80251
6341,User6341,63.32,82152
6342,User6342,60.61,73459
6343,User6343,88.42,73594
6344,User6344,70.48,25401
6345,User6345,85.21,43388
6346,User6346,89.04,74106
6347,User6347,81.99,25892
6348,User6348,64.93,51453
6349,User6349,91.06,20521
6350,User6350,93.2,90061
6351,User6351,93.33,79164
6352,User6352,74.15,74179
6353,User6353,85.98,29441
6354,User6354,73.06,67510
6355,User6355,98.88,61909
6356,User6356,83.18,63794
6357,User6357,94.62,61946
6358,User6358,77.12,23814
6359,User6359,85.64,64394
6360,User6360,72.72,56976
6361,User6361,93.93,98437
6362,User6362,97.19,64702
6363,User6363,67.29,59699
6364,User6364,63.33,57030
6365,User6365,65.09,27713
6366,User6366,99.5,84257
6367,User6367,90.08,63774
6368,User6368,83.1,50109
6369,User6369,76.84,28189
6370,User6370,74.96,29620
6371,User6371,73.91,72589
6372,User6372,66.22,20004
6373,User6373,86.74,30158
6374,User6374,76.85,90554
6375,User6375,94.74,98753
6376,User6376,91.58,34906
6377,User6377,62.5,80697
6378,User6378,74.03,43707
6379,User6379,88.35,62106
6380,User6380,78.29,41151
6381,User6381,88.92,56822
6382,User6382,79.72,83359
6383,User6383,89.93,77284
6384,User6384,94.31,35486
6385,User6385,69.9,22050
6386,User6386,62.39,64151
6387,User6387,93.58,54509
6388,User6388,63.91,83617
6389,User6389,86.2,95332
6390,User6390,72.77,69436
6391,User6391,69.75,59034
6392,User6392,85.97,94547
6393,User6393,91.83,85047
6394,User6394,64.65,77872
6395,User6395,86.83,30035
6396,User6396,66.53,85044
6397,User6397,95.71,90969
6398,User6398,63.26,77073
6399,User6399,92.13,56303
6400,User6400,61.35,74104
6401,User6401,60.99,97209
6402,User6402,82.68,20277
6403,User6403,65.01,64950
6404,User6404,84.89,48437
6405,User6405,65.56,76920
6406,User6406,80.48,59890
6407,User6407,72.58,33661
